rest,rest_code,review,wdate,review_count,clean_review,emotion
김밥천국서신,16862526,"항아리수제비 스페셜정식 치즈라볶이그라탕시켰는데 수제비는 상당히 짰고요나머지 두개는 쏘쏘했어요이렇게 먹고 21,500원나온거면 가성비 좋아요",2025-09-17,521,항아리수제비 스페셜정식 치즈라볶이그라탕시켰는데 수제비는 상당히 짰고요나머지 두개는 쏘쏘했어요이렇게 먹고 21500원나온거면 가성비 좋아요,1
김밥천국서신,16862526,해장은 참치찌개로. 7천 원,2025-11-21,521,해장은 참치찌개로 7천 원,1
김밥천국서신,16862526,"추천하지 않습니다.김밥 싸던 비닐 장갑 그대로 영수증을 만지고,장국을 건낼 때 손가락이 들어갔습니다.깍두기에 먹다 남은 배추김치 조각이 들어있었으며,동남아 외국인 직원은 음식을 대충 던져놓았습니다.주변에 다른 맛있는 곳 많으니 제발.. 다른데 가세요",2025-10-22,521,추천하지 않습니다김밥 싸던 비닐 장갑 그대로 영수증을 만지고장국을 건낼 때 손가락이 들어갔습니다깍두기에 먹다 남은 배추김치 조각이 들어있었으며동남아 외국인 직원은 음식을 대충 던져놓았습니다주변에 다른 맛있는 곳 많으니 제발 다른데 가세요,0
김밥천국서신,16862526,뭐먹지..메뉴 선정힘들땐 모든메뉴가 다있는 김밥천국~,2025-07-19,521,뭐먹지메뉴 선정힘들땐 모든메뉴가 다있는 김밥천국,
김밥천국서신,16862526,모닝김밥,2025-09-14,521,모닝김밥,0
김밥천국서신,16862526,점심 때가되서혼자 먹을수 있는김밥 샀어요,2025-07-01,521,점심 때가되서혼자 먹을수 있는김밥 샀어요,
김밥천국서신,16862526,돈가스김밥~ 맛있었어요,2025-09-18,521,돈가스김밥 맛있었어요,
김밥천국서신,16862526,떡라면 소고기김밥 샐러드 김밥 먹었어요간단하게 해결하기 좋고가성비가 좋습니다,2025-05-30,521,떡라면 소고기김밥 샐러드 김밥 먹었어요간단하게 해결하기 좋고가성비가 좋습니다,
김밥천국서신,16862526,아침밥~~,2025-08-12,521,아침밥,
도담분식,18734516,미국에서 온 친구들과 방문했는데 너무 맛있고 즐거운 시간을 보냈어요!! 떡꼬치는 입에서 살살 녹고 김밥은 모든 메뉴를 다 먹어보고 싶게 만들었으며 차돌박이 떡볶이는 풍미가 아주 좋았습니다!! 강추합니다!!,2025-11-22,659,미국에서 온 친구들과 방문했는데 너무 맛있고 즐거운 시간을 보냈어요 떡꼬치는 입에서 살살 녹고 김밥은 모든 메뉴를 다 먹어보고 싶게 만들었으며 차돌박이 떡볶이는 풍미가 아주 좋았습니다 강추합니다,1
도담분식,18734516,남자친구랑 사당역 데이트하는데 떡볶이가 급 땡겨서 전에 너무 맛있게 먹었던 별미분식 또 왔어요~역시 너무 맛있어요ㅠㅠ 삼겹살김밥 최고..,2025-11-23,659,남자친구랑 사당역 데이트하는데 떡볶이가 급 땡겨서 전에 너무 맛있게 먹었던 별미분식 또 왔어요역시 너무 맛있어요 삼겹살김밥 최고,
도담분식,18734516,너무 맛있어요~ 와규 차돌박이 떡볶이는 너무 맛있게 계속 땡기는 매운맛이고 튀김고 바삭바삭 정말 바로 튀겨주셔서 너무 맛있어요~~메뉴가 은근히 많아서 담엔 다른 메뉴로 즐겨야겠어요~~~ 잘먹고갑니당!👍,2025-11-02,659,너무 맛있어요 와규 차돌박이 떡볶이는 너무 맛있게 계속 땡기는 매운맛이고 튀김고 바삭바삭 정말 바로 튀겨주셔서 너무 맛있어요메뉴가 은근히 많아서 담엔 다른 메뉴로 즐겨야겠어요 잘먹고갑니당,
도담분식,18734516,"3개 테이블로 아담한 내부(4인석 2개, 2인석 1개)대기는 캐치테이블과 같은 대기 시스템없이 밖에서 대기사장님이 혼자서 요리, 서빙하는 구조삼겹살 김밥 등 이색 메뉴",2025-11-23,659,3개 테이블로 아담한 내부4인석 2개 2인석 1개대기는 캐치테이블과 같은 대기 시스템없이 밖에서 대기사장님이 혼자서 요리 서빙하는 구조삼겹살 김밥 등 이색 메뉴,
도담분식,18734516,사당에 유명한 분식집 있다고 해서 와봤어요.베트남 음식 엄청 먹고왔는데도 맛있게 먹었습니다.ㅎㅎ 쯔양자리에 앉아서 먹었습니다.추천해요~^^,2025-11-07,659,사당에 유명한 분식집 있다고 해서 와봤어요베트남 음식 엄청 먹고왔는데도 맛있게 먹었습니다ㅎㅎ 쯔양자리에 앉아서 먹었습니다추천해요,
도담분식,18734516,국물떡볶이 매콤달콤하고 마늘칩 덕에 풍미가 좋아요. 김밥은 속이 꽉 차고 밥 간도 적당해서 떡볶이랑 찰떡궁합이에요. 돈까스도 바삭하고 소스 진해요. 튀김은 바삭바삭해서 따뜻할 때 먹으면 완벽✨,2025-10-29,659,국물떡볶이 매콤달콤하고 마늘칩 덕에 풍미가 좋아요 김밥은 속이 꽉 차고 밥 간도 적당해서 떡볶이랑 찰떡궁합이에요 돈까스도 바삭하고 소스 진해요 튀김은 바삭바삭해서 따뜻할 때 먹으면 완벽,
도담분식,18734516,언니랑 왔는데 너무 맛있어요. 삼겹살김밥은 불향이 나면서 양배추와 땡초고추가 너무 잘 어울려요삼겹살라면도 주시는 깻잎이랑 삼겹살 파랑 같이 먹으면 맛있구요.다 맛있어서 다음에 또 와서 다른 것도 먹어보고 싶어요,2025-09-24,659,언니랑 왔는데 너무 맛있어요 삼겹살김밥은 불향이 나면서 양배추와 땡초고추가 너무 잘 어울려요삼겹살라면도 주시는 깻잎이랑 삼겹살 파랑 같이 먹으면 맛있구요다 맛있어서 다음에 또 와서 다른 것도 먹어보고 싶어요,1
도담분식,18734516,이것은 고기인가 김밥인가 고기인가 라면인가깻잎도 많이 넣어주시고 향긋하니너무 맛있어요~~~~😍 최고최고#사당역데이트,2025-10-16,659,이것은 고기인가 김밥인가 고기인가 라면인가깻잎도 많이 넣어주시고 향긋하니너무 맛있어요 최고최고사당역데이트,
도담분식,18734516,삼겹살김밥이랑 삼겹살라면 먹었는데 진짜 맛있어요! 담에 사당역 데이트 할 일 있을때 꼭 다시 올거에용 ~~~,2025-11-02,659,삼겹살김밥이랑 삼겹살라면 먹었는데 진짜 맛있어요 담에 사당역 데이트 할 일 있을때 꼭 다시 올거에용,
도담분식,18734516,"사당역 데이트 하면서 찾은 최고 맛집중 하나입니다!! 일단 떡꼬치는 무조건 먹어야해요,, 바삭달맵 떡꼬치 최고구요베스트 메뉴로 삼겹 라면이랑 묵참 김밥 먹었는데 둘다 기대 이상이상입니다!!! 넘 맛나구 싹싹 비웠어요🥰 담번에 사당 오면 무조건 또 올거에요오.. 나만 알고싶지만 이미 모두가 아는 맛집 !!",2025-09-07,659,사당역 데이트 하면서 찾은 최고 맛집중 하나입니다 일단 떡꼬치는 무조건 먹어야해요 바삭달맵 떡꼬치 최고구요베스트 메뉴로 삼겹 라면이랑 묵참 김밥 먹었는데 둘다 기대 이상이상입니다 넘 맛나구 싹싹 비웠어요 담번에 사당 오면 무조건 또 올거에요오 나만 알고싶지만 이미 모두가 아는 맛집,
조개주인,33508262,비싼 키조개를 원없이 먹을 수 있네요.조개들이 다 신선해서 비린내 하나도 없이 정말 맛있게 먹었습니다~!,2025-11-21,345,비싼 키조개를 원없이 먹을 수 있네요조개들이 다 신선해서 비린내 하나도 없이 정말 맛있게 먹었습니다,1
조개주인,33508262,"조개, 소라 외 해산물, 염통, 닭발무한리필이 29,000원인데계란도 쌍란 후라이 해먹을 수 있고어묵탕도 맛있고여긴 전국적으로 알려져야 함니당정말 조개구이 집 중 탑티어탑티어#조개구이#조개주인#전주조개구이",2025-11-10,345,조개 소라 외 해산물 염통 닭발무한리필이 29000원인데계란도 쌍란 후라이 해먹을 수 있고어묵탕도 맛있고여긴 전국적으로 알려져야 함니당정말 조개구이 집 중 탑티어탑티어조개구이조개주인전주조개구이,
조개주인,33508262,전주 조개구이 맛집인 만큼 조개도 너무 신선하고 무한리필로 드시면 먹고싶은 만큼 아주 많이 먹을 수 있는 점이 큰 장점인 것 같습니다🩵사장님도 친절하시고 조개도 맛있고 셀프바도 잘 되어있어서 다음에 또 방문하고 싶은 조개구이집입니다!,2025-08-14,345,전주 조개구이 맛집인 만큼 조개도 너무 신선하고 무한리필로 드시면 먹고싶은 만큼 아주 많이 먹을 수 있는 점이 큰 장점인 것 같습니다사장님도 친절하시고 조개도 맛있고 셀프바도 잘 되어있어서 다음에 또 방문하고 싶은 조개구이집입니다,
조개주인,33508262,조개구이를 이렇게 먹기가 쉽지 않은데 조개주인에서 먹을 수 있어서 참 좋아요 ! 조개에는 술 한잔이 꼭 들어가야 맛있는데 말해뭐해 너무 맛있었습니다 ! 치즈도 무한리필이라 좋고 셀프바에 꼬치들도 있어서 맘껏 먹을 수 있어요 !! 사장님도 너무 친절해서 감사했습니다 !!,2025-08-06,345,조개구이를 이렇게 먹기가 쉽지 않은데 조개주인에서 먹을 수 있어서 참 좋아요 조개에는 술 한잔이 꼭 들어가야 맛있는데 말해뭐해 너무 맛있었습니다 치즈도 무한리필이라 좋고 셀프바에 꼬치들도 있어서 맘껏 먹을 수 있어요 사장님도 너무 친절해서 감사했습니다,
조개주인,33508262,"조개가 정!말! 깨끗하게 손질되어있고(이런곳 찾기힘듬) 셀프바도 너무 좋은데요셀프바 안채워놓는거랑 오뎅이 진짜 넘 아쉬웠어요먹기 껄쩍지근하게 생겨서 오뎅은 손도 안감,,한번씩 들여다봐주면 좋겠어요",2025-10-09,345,조개가 정말 깨끗하게 손질되어있고이런곳 찾기힘듬 셀프바도 너무 좋은데요셀프바 안채워놓는거랑 오뎅이 진짜 넘 아쉬웠어요먹기 껄쩍지근하게 생겨서 오뎅은 손도 안감한번씩 들여다봐주면 좋겠어요,
조개주인,33508262,싱싱한 조개를 건강하고 맛있게 먹을 수 있는 조개맛집입니다.사장님 서비스 짱짱!!너무 친절하시고 가게도 깔끔하고 원없이 다양한 조개 엄청 먹었어요.푸짐하고 맛있고 닭발에 닭꼬치까지 대박!!전주 조개구이는 여기 가세요!!,2025-07-25,345,싱싱한 조개를 건강하고 맛있게 먹을 수 있는 조개맛집입니다사장님 서비스 짱짱너무 친절하시고 가게도 깔끔하고 원없이 다양한 조개 엄청 먹었어요푸짐하고 맛있고 닭발에 닭꼬치까지 대박전주 조개구이는 여기 가세요,
조개주인,33508262,중화산동 조개구이 전문점이에요! 싱싱한 조개를푸짐하게 먹을 수있어요! 모짜렐라 치즈 듬뿍올려 먹으면 진짜 맛있답니다! 조개구이 생각날 때 멀리 가지 않고 동네에서 먹을 수 있어서 너무 좋아용👍,2025-07-18,345,중화산동 조개구이 전문점이에요 싱싱한 조개를푸짐하게 먹을 수있어요 모짜렐라 치즈 듬뿍올려 먹으면 진짜 맛있답니다 조개구이 생각날 때 멀리 가지 않고 동네에서 먹을 수 있어서 너무 좋아용,
조개주인,33508262,"너무 맛있엇던 조개구이 맛집 조개주인,,구성도 넘 좋고 무한리필까지 되는 곳이라 좋았는데셀프바도.. 어마무시하네용!!! 잘먹었습니당",2025-10-27,345,너무 맛있엇던 조개구이 맛집 조개주인구성도 넘 좋고 무한리필까지 되는 곳이라 좋았는데셀프바도 어마무시하네용 잘먹었습니당,
조개주인,33508262,봄철에 꼭 먹어야하는 쭈꾸미 샤브샤브~역시 맛있어요~ 푸짐한 조개까지 함께 넣어서 먹으면 그 맛이 한층더 업그레이드 되는거 같아요👍중화산동 샤브샤브 맛집 답게 신선한 해산물이 들어갔으니 칼국수 사리는 필수랍니다.😍다음에는 조개구이 무한리필 먹으로 다시 방문할께요~,2025-04-15,345,봄철에 꼭 먹어야하는 쭈꾸미 샤브샤브역시 맛있어요 푸짐한 조개까지 함께 넣어서 먹으면 그 맛이 한층더 업그레이드 되는거 같아요중화산동 샤브샤브 맛집 답게 신선한 해산물이 들어갔으니 칼국수 사리는 필수랍니다다음에는 조개구이 무한리필 먹으로 다시 방문할께요,1
조개주인,33508262,치즈도 취향에 맞게 뿌려먹음 되서 좋았고 조개가 싱싱하고 실해서 쫄깃쫄깃 맛나게 먹었어요,2025-10-24,345,치즈도 취향에 맞게 뿌려먹음 되서 좋았고 조개가 싱싱하고 실해서 쫄깃쫄깃 맛나게 먹었어요,
은우식당,1978054842,진짜 고기는 말로 표현할수있을까 싶을 정도로 너무 부드럽고고기 외 메뉴들도 가성비가 너무좋구요!메뉴 하나하나 다 너무 맛있어요!!!!!거기다 넘넘 친절하셔서 더 좋았어요!!고기는 직접 구워주셔서 편했습니다~~!!지인소개로 왔다가 재방문한건데담에도 아들데리구 또 오려구요:),2025-11-18,278,진짜 고기는 말로 표현할수있을까 싶을 정도로 너무 부드럽고고기 외 메뉴들도 가성비가 너무좋구요메뉴 하나하나 다 너무 맛있어요거기다 넘넘 친절하셔서 더 좋았어요고기는 직접 구워주셔서 편했습니다지인소개로 왔다가 재방문한건데담에도 아들데리구 또 오려구요,1
은우식당,1978054842,한우얼큰찌개 ! 한우육회비빔밥 특전주에서 육회비빔밥 제일 맛있어요🩵정말 잘 먹었고 부모님 모시고가기좋아 연말에 딱이네요^^ 번창하세요,2025-11-12,278,한우얼큰찌개 한우육회비빔밥 특전주에서 육회비빔밥 제일 맛있어요정말 잘 먹었고 부모님 모시고가기좋아 연말에 딱이네요 번창하세요,
은우식당,1978054842,은우정육식당 다녀왔습니다오랜만에 소고기 설레였네요😊정육식당처럼 고기 고르면구워주시더라구요 ~그래서 편하게 먹을 수 있었어요😋육회비빔밥은 주문했고 기본으로 얼큰한찌개같이 나옵니다!! 안심 등심 차돌박이 세종류먹었는데 저는 안심하고 등심을제일 맛있게 먹은거 같아요😍서비스로 육회까지 감사하게 잘먹었습니다 🙏🏻신시가지에서 소고기 땡길때 가기 딱 좋은거 같아요💕,2025-09-16,278,은우정육식당 다녀왔습니다오랜만에 소고기 설레였네요정육식당처럼 고기 고르면구워주시더라구요 그래서 편하게 먹을 수 있었어요육회비빔밥은 주문했고 기본으로 얼큰한찌개같이 나옵니다 안심 등심 차돌박이 세종류먹었는데 저는 안심하고 등심을제일 맛있게 먹은거 같아요서비스로 육회까지 감사하게 잘먹었습니다 신시가지에서 소고기 땡길때 가기 딱 좋은거 같아요,
은우식당,1978054842,"여기 고기가 맛있다고 모임 장소로 픽!!!한우라면 최고로 좋아하는 나인데~ 우와~조용한 분위기 정갈한 반찬 그리고 고기와 함께 먹는 반찬, 구성이 좋았어요~그리고 특히 고기가 부드럽고 살살 녹는게~ 아직도 생각이 나더라고요~사장님이 고기를 잘 구워주셔서 더 맛있었어요~먹으면서 한우 좋아하는 딸과 아들 먹이고 싶을 정도록 가족들 데리고 오면 쵝오라고 말 들을 거 같아요~ 한우가 생각나면 꼭 여기로 오세요~",2025-10-13,278,여기 고기가 맛있다고 모임 장소로 픽한우라면 최고로 좋아하는 나인데 우와조용한 분위기 정갈한 반찬 그리고 고기와 함께 먹는 반찬 구성이 좋았어요그리고 특히 고기가 부드럽고 살살 녹는게 아직도 생각이 나더라고요사장님이 고기를 잘 구워주셔서 더 맛있었어요먹으면서 한우 좋아하는 딸과 아들 먹이고 싶을 정도록 가족들 데리고 오면 쵝오라고 말 들을 거 같아요 한우가 생각나면 꼭 여기로 오세요,
은우식당,1978054842,입맛 까다로운 엄마 아빠도 소고기 생각 날 때마다 방문하는 곳이에요! 이미 설명 끝났다고 봐야 ..ㅎ소고기 집 정말 많은데 여긴 사이드도 잘 나오고 고기 자체가 너무 맛있어서 자꾸 방문하게 돼요방울토마토나ㅏ 브로콜리처럼 가니쉬도 잘 나오고고기 때깔 보이죠.. 💛전주 신시가지 소고기 고민 중이라면 ㅈ여기 무조검 추천해요!,2025-09-20,278,입맛 까다로운 엄마 아빠도 소고기 생각 날 때마다 방문하는 곳이에요 이미 설명 끝났다고 봐야 ㅎ소고기 집 정말 많은데 여긴 사이드도 잘 나오고 고기 자체가 너무 맛있어서 자꾸 방문하게 돼요방울토마토나 브로콜리처럼 가니쉬도 잘 나오고고기 때깔 보이죠 전주 신시가지 소고기 고민 중이라면 ㅈ여기 무조검 추천해요,
은우식당,1978054842,알찬 점심이었어요동생 기다리다 우연히 걸려있는 프랭카드를 보고 원래 가려했던 식당에서 노선 변경리뷰들도 좋기에 기대반 안고 찾아갔답니다네비가 길을 잘 못 알려준건지~ 길치인건지살짝 힘들게 ~ㅠ그런데 바로 나온 음식이 넘 깔끔하고 맛있어 다 잊고 게눈감추듯 후다닥 먹었답니다배도 안고팠는데 ~~^^간이 세지 않아 일단 좋았고 신선함까지된장국도 맛있었어요다음엔 저녁방문도 하고 싶단 생각을 들게 하는 기분좋은 점심이었다는~사장님도 은근 친절 편안~,2025-09-24,278,알찬 점심이었어요동생 기다리다 우연히 걸려있는 프랭카드를 보고 원래 가려했던 식당에서 노선 변경리뷰들도 좋기에 기대반 안고 찾아갔답니다네비가 길을 잘 못 알려준건지 길치인건지살짝 힘들게 그런데 바로 나온 음식이 넘 깔끔하고 맛있어 다 잊고 게눈감추듯 후다닥 먹었답니다배도 안고팠는데 간이 세지 않아 일단 좋았고 신선함까지된장국도 맛있었어요다음엔 저녁방문도 하고 싶단 생각을 들게 하는 기분좋은 점심이었다는사장님도 은근 친절 편안,
은우식당,1978054842,사장님이너무 친절하시고 고기질이너무 좋고 가격이 너무 저렴하고 맛이좋아요!! 또 방문 하고싶어요,2025-11-09,278,사장님이너무 친절하시고 고기질이너무 좋고 가격이 너무 저렴하고 맛이좋아요 또 방문 하고싶어요,
은우식당,1978054842,여기 등심 전주에서 제일맛있어요ㅠㅠㅠ꼭 사장님에게 구워달라고 하셔요 맛도리에요매장에 고기쩐내도 안나고 깔끔하고 좋아요!!강추해요,2025-11-12,278,여기 등심 전주에서 제일맛있어요꼭 사장님에게 구워달라고 하셔요 맛도리에요매장에 고기쩐내도 안나고 깔끔하고 좋아요강추해요,
은우식당,1978054842,"🌸육회비빔밥 점심특선 7,0플랜카드 보고 가보자고해서 와봤는데...음.. 한끼 잘 먹었습니다...",2025-10-27,278,육회비빔밥 점심특선 70플랜카드 보고 가보자고해서 와봤는데음 한끼 잘 먹었습니다,1
은우식당,1978054842,숯불로 직접 구워주셔서 조아요🩷 소고기는 숯불에 굽는게 더 맛있는거가타요🐷,2025-10-29,278,숯불로 직접 구워주셔서 조아요 소고기는 숯불에 굽는게 더 맛있는거가타요,1
정담,35580717,소고기무국도 맛있는데 감자탕도 너무맛있어요반찬은 추가로 계란후라이나 부추전 랜덤인듯요감자탕 양도많고 국물도 진짜진해요숨은맛집인정,2025-02-20,58,소고기무국도 맛있는데 감자탕도 너무맛있어요반찬은 추가로 계란후라이나 부추전 랜덤인듯요감자탕 양도많고 국물도 진짜진해요숨은맛집인정,1
정담,35580717,굿,2024-12-18,58,굿,1
정담,35580717,오래간만에 시래깃국 맛있게잘먹었습니다속이 편안합니다,2024-03-05,58,오래간만에 시래깃국 맛있게잘먹었습니다속이 편안합니다,1
정담,35580717,굳,2024-06-27,58,굳,1
정담,35580717,보든보들 시래기~ 감자탕 맛있어요,2024-02-23,58,보든보들 시래기 감자탕 맛있어요,1
정담,35580717,정말 맛있는 감자탕은 팔고있어요^^,2023-11-30,58,정말 맛있는 감자탕은 팔고있어요,1
정담,35580717,첫 방문이었는데 반찬구성이 좋아요,2024-02-07,58,첫 방문이었는데 반찬구성이 좋아요,1
정담,35580717,매운뼈해장국은 조금 많이 매워요그래도 맛있습니다,2024-02-07,58,매운뼈해장국은 조금 많이 매워요그래도 맛있습니다,1
아이스크림할인점,1174526474,아이스크림,2023-02-01,4,아이스크림,0
아이스크림할인점,1174526474,좋아요,2023-01-28,4,좋아요,1
아이스크림할인점,1174526474,아이스크림이 다양해요.,2023-01-27,4,아이스크림이 다양해요,1
아이스크림할인점,1174526474,싸요,2023-01-13,4,싸요,1
내고향전통설렁탕,36281278,좋아요,2025-09-11,130,좋아요,1
내고향전통설렁탕,36281278,"단골맛집, 깔끔하고 진한 국물맛도 일품!늘 정기적으로 다녀와야 해요 ㅋㅋ마약이 들은것도 어닐텐데 추천추천",2025-01-21,130,단골맛집 깔끔하고 진한 국물맛도 일품늘 정기적으로 다녀와야 해요 ㅋㅋ마약이 들은것도 어닐텐데 추천추천,1
내고향전통설렁탕,36281278,하가지구에서 제일 맛있는 식당!!,2024-11-02,130,하가지구에서 제일 맛있는 식당,1
내고향전통설렁탕,36281278,맛있어요,2024-11-21,130,맛있어요,1
내고향전통설렁탕,36281278,친절합니다,2024-10-19,130,친절합니다,1
